Join_Count,TARGET_FID,JOIN_FID,Year,Severity,SBW,SBW_ID,Ecoregion,Shape_Leng,Area_Ha,defo_index,Field1,X,Y,fid,Field1_2,SpRasterNA,slopeRaste,sg_date,sg__gdd_p2,sg__gdd_p1,pcp0708,pcp0607,pcp0506,MinT0708,MinT0607,MinT0506,MaxT0708,MaxT0607,MaxT0506,elevationR,DistanceRo,DistanceRi,aspectRast
"1","6881","1252","1978","3","142","215",Maritime Barrens,139518.835930000001099,29726.353385999998864,"0","6881","776805","5310797","90","6881",1,0.02069,137.67014,182.57777,0.12958,81.40584,81.95326,89.93851,10.35924,7.97998,3.55983,19.69344,17.95143,12.79573,119.6868,4422.80615,96742.9375,5.10775
"1","7103","1252","1978","3","142","215",Maritime Barrens,139518.835930000001099,29726.353385999998864,"0","7103","774805","5312797","91","7103",1,0.01962,136.82536,182.89992,0.15152,80.44718,81.08703,88.71732,10.43058,8.04968,3.64656,19.87657,18.12357,12.97579,97.90451,2411.09961,93916.21875,4.68742
"1","7104","1252","1978","3","142","215",Maritime Barrens,139518.835930000001099,29726.353385999998864,"0","7104","776805","5312797","92","7104",1,0.02085,137.69501,182.53642,0.11295,81.21628,81.83224,89.9048,10.35358,7.97449,3.55003,19.68275,17.93987,12.77279,145.42458,4344.99902,95389.13281,4.62088
"1","7105","1252","1978","3","142","215",Maritime Barrens,139518.835930000001099,29726.353385999998864,"0","7105","778805","5312797","93","7105",1,0.0187,138.45557,182.59441,0.19125,81.98401,82.60832,91.09814,10.27151,7.89434,3.45106,19.49817,17.76573,12.5808,187.90829,5685.25342,96880.94531,4.82998
"1","7243","1242","1977","3","155","143",Maritime Barrens,107571.396691999994800,10479.558912300000884,"0","7243","588805","5314797","94","7243",1,0.0175,133.38075,190.12302,0.14681,102.56816,106.49329,105.58884,10.4267,8.49288,4.0621,20.17601,18.67643,14.20546,90.09616,451.87796,4713.17139,1.66914
"1","7324","1252","1978","3","142","215",Maritime Barrens,139518.835930000001099,29726.353385999998864,"0","7324","774805","5314797","95","7324",1,0.02172,136.99701,183.47472,0.18997,80.2892,80.9856,88.71544,10.42636,8.04666,3.63677,19.86021,18.1061,12.94676,103.7492,1640.65088,92564.28125,4.95155
"1","7325","1252","1978","3","142","215",Maritime Barrens,139518.835930000001099,29726.353385999998864,"0","7325","776805","5314797","96","7325",1,0.01948,137.82246,182.76018,0.09984,81.07489,81.75144,89.91622,10.34343,7.96523,3.53504,19.66298,17.91985,12.74131,144.60904,2943.2666,94058.36719,5.14269
"1","7464","1208","1976","2","298","2000",Maritime Barrens,21572.448836999999912,2636.278781980000076,"0","7464","590805","5316797","97","7464",5,0.02286,133.26607,190.80777,0.13894,102.4551,106.2231,105.41669,10.35388,8.43532,3.99585,20.16257,18.68235,14.18231,154.8806,1220.22717,6863.41504,4.74366
"1","7470","326","1976","3","290","2001",Central Newfoundland Forest,33192.427503500002786,4027.116406680000182,"0","7470","602805","5316797","98","7470",1,0.01891,133.26932,190.9572,0.18182,101.47683,105.39114,105.36013,10.40431,8.49239,4.07564,20.22227,18.73314,14.20468,157.62204,1408.65625,15794.91895,1.70084
"1","7471","326","1976","3","290","2001",Central Newfoundland Forest,33192.427503500002786,4027.116406680000182,"0","7471","604805","5316797","99","7471",1,0.00966,132.40771,191.68909,0.18186,100.34296,104.365,104.46851,10.53257,8.61464,4.20744,20.37552,18.86348,14.32998,105.23792,1314.02551,13892.44434,4.41974
"1","7472","388","1977","3","155","143",Central Newfoundland Forest,70372.945240100001683,9405.592804170000818,"0","7472","606805","5316797","100","7472",1,0.02177,133.33301,191.11206,0.18182,101.2765,105.24573,105.48898,10.37485,8.4655,4.05446,20.18209,18.69253,14.14926,167.4104,3072.21509,11989.96973,4.64927
"1","7685","1208","1976","2","298","2000",Maritime Barrens,21572.448836999999912,2636.278781980000076,"0","7685","590805","5318797","101","7685",5,0.01512,133.0466,192.40892,0.16434,101.84138,105.46075,104.61092,10.37872,8.46867,4.02249,20.28081,18.8065,14.29039,108.26383,804.16742,7156.75684,4.67186
"1","7692","326","1976","3","290","2001",Central Newfoundland Forest,33192.427503500002786,4027.116406680000182,"0","7692","604805","5318797","102","7692",1,0.00835,132.6021,192.34825,0.20151,100.17026,104.02425,104.09881,10.48234,8.57466,4.15683,20.39189,18.89566,14.34254,115.44125,494.34055,14512.79785,4.56495
"1","7693","388","1977","3","155","143",Central Newfoundland Forest,70372.945240100001683,9405.592804170000818,"0","7693","606805","5318797","103","7693",1,0.01738,133.51489,191.66783,0.1803,101.02052,104.83105,105.05094,10.3328,8.43242,4.01034,20.204,18.7291,14.16615,205.13541,2331.52075,12641.33594,4.88334
"1","7787","1921","1975","3","187","183",Western Newfoundland Forest,90093.749313299995265,16744.995859700000437,"0","7787","356805","5320797","104","7787",1,0.02374,136.5284,185.92883,0.17105,101.27402,101.72711,92.57828,10.76959,8.75698,4.10591,19.06892,17.45119,12.82357,166.81754,294.34998,64628.46484,2.94867
"1","7904","1208","1976","2","298","2000",Maritime Barrens,21572.448836999999912,2636.278781980000076,"0","7904","590805","5320797","105","7904",5,0.01464,133.58136,192.9196,0.14732,101.95778,105.38902,104.50925,10.28664,8.39118,3.93267,20.2482,18.7971,14.25795,149.15196,901.55743,7708.82031,3.859
"1","7911","388","1977","3","155","143",Central Newfoundland Forest,70372.945240100001683,9405.592804170000818,"0","7911","604805","5320797","106","7911",1,0.00243,132.8539,193.27768,0.21544,99.94102,103.63552,103.68213,10.44112,8.54359,4.11504,20.41562,18.93435,14.36212,132.62215,34.32937,15288.05273,3.20017
"1","7912","388","1977","3","155","143",Central Newfoundland Forest,70372.945240100001683,9405.592804170000818,"0","7912","606805","5320797","107","7912",1,0.01322,133.01552,192.85106,0.17502,100.02785,103.73598,103.92213,10.39844,8.50259,4.07493,20.35949,18.88232,14.30235,140.56519,2029.38586,13524.19531,5.41488
"1","8020","930","1974","3","105","102",Long Range Barrens,43472.230687000002945,3699.612260490000608,"0","8020","382805","5322797","108","8020",1,0.01124,139.6946,179.6073,0.19788,106.58294,108.7565,99.16178,10.14691,8.18885,3.54329,18.33409,16.7406,12.12222,270.77554,4527.09863,38560.11328,3.92635
"1","8131","482","1978","2","242","205",Central Newfoundland Forest,5873.432967830000052,170.855287626999996,"0","8131","604805","5322797","109","8131",1,0.01628,133.32283,193.57318,0.20713,99.99784,103.52202,103.5544,10.35315,8.46732,4.02529,20.37325,18.91242,14.31828,148.32999,158.0882,16254.23438,2.47885
"1","8192","288","1976","2","220","2004",Central Newfoundland Forest,37555.607433600001968,2939.255999399999837,"0","8192","726805","5322797","110","8192",1,0.01584,136.11591,169.04836,0.13227,83.71633,87.56287,91.15182,10.12184,7.80607,3.4662,19.63313,17.68199,12.98928,54.79271,255.53999,54912.16016,1.14064
"1","8219","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","8219","360805","5324797","111","8219",1,0.02214,138.53729,182.69525,0.21219,103.09868,103.69877,94.52121,10.44801,8.45736,3.77542,18.59131,17.01581,12.36835,237.3484,1172.78125,60369.07422,5.30635
"1","8220","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","8220","362805","5324797","112","8220",3,0.05296,140.42146,179.97986,0.23748,104.9776,106.01741,96.82664,10.15891,8.17897,3.48427,18.13139,16.57555,11.92803,380.59689,1111.40466,58370.48047,5.82496
"1","8401","288","1976","2","220","2004",Central Newfoundland Forest,37555.607433600001968,2939.255999399999837,"0","8401","724805","5324797","113","8401",3,0.01406,136.25871,170.10277,0.12981,83.78002,87.52997,91.22759,10.05464,7.76545,3.41726,19.6627,17.74017,13.02478,71.56145,1645.13843,52085.67188,2.30607
"1","8402","288","1976","2","220","2004",Central Newfoundland Forest,37555.607433600001968,2939.255999399999837,"0","8402","726805","5324797","114","8402",1,0.0215,136.22073,170.32745,0.10786,83.61975,87.29268,91.08813,10.05691,7.7614,3.41071,19.6606,17.73946,13.01109,105.59212,688.22192,53465.22656,2.64727
"1","8403","260","1976","3","182","313",Central Newfoundland Forest,67389.151652700005798,4115.449105650000092,"0","8403","728805","5324797","115","8403",1,0.01737,135.41873,170.85283,0.14202,82.73116,86.32993,90.0375,10.1728,7.87164,3.52521,19.84395,17.91203,13.17166,61.07355,151.51323,54880.33984,2.92692
"1","8404","1185","1976","3","182","313",Maritime Barrens,114507.727211999997962,12348.337723099999494,"0","8404","730805","5324797","116","8404",1,0.01532,136.17227,170.67821,0.12364,83.16043,86.73327,90.65623,10.07925,7.76967,3.41856,19.68078,17.75521,13.00829,92.33653,1762.65857,56302.46875,4.26025
"1","8408","1246","1978","3","77","109",Maritime Barrens,74071.006884799993713,9010.805766210000002,"0","8408","738805","5324797","117","8408",1,,136.3087,172.28027,0.09748,82.37418,85.51923,89.94772,10.10573,7.78413,3.423,19.75875,17.86173,13.03694,66.86421,2975.29346,61454.39453,
"1","8409","1246","1978","3","77","109",Maritime Barrens,74071.006884799993713,9010.805766210000002,"0","8409","740805","5324797","118","8409",1,,136.31274,173.13484,0.13413,82.04942,85.06102,89.61087,10.13388,7.81098,3.4477,19.81437,17.92619,13.07806,68.75697,1293.66382,62541.77734,
"1","8434","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","8434","362805","5326797","119","8434",1,0.01841,138.01413,184.82455,0.1855,102.44904,102.79245,93.60542,10.53838,8.55227,3.86909,18.7794,17.20641,12.55052,213.87268,1227.91992,58328.54297,0.81088
"1","8438","1866","1974","3","105","102",Western Newfoundland Forest,38887.231329399997776,5467.622052869999607,"0","8438","370805","5326797","120","8438",1,0.01912,137.48447,185.38298,0.15571,102.80441,103.4497,94.15675,10.5616,8.58222,3.91574,18.90762,17.31678,12.6666,254.65723,1305.76611,50328.60938,5.08625
"1","8614","288","1976","2","220","2004",Central Newfoundland Forest,37555.607433600001968,2939.255999399999837,"0","8614","722805","5326797","121","8614",3,0.02657,137.08969,171.57863,0.14535,84.47216,87.99835,92.04079,9.89156,7.63677,3.27047,19.56621,17.69905,12.941,137.4328,4364.64404,49259.40625,1.83256
"1","8615","288","1976","2","220","2004",Central Newfoundland Forest,37555.607433600001968,2939.255999399999837,"0","8615","724805","5326797","122","8615",3,0.01994,136.71815,171.79372,0.13066,83.92576,87.45786,91.4459,9.95239,7.6864,3.32445,19.63686,17.75351,12.99735,125.84277,2969.39185,50636.96484,3.00469
"1","8617","260","1976","3","182","313",Central Newfoundland Forest,67389.151652700005798,4115.449105650000092,"0","8617","728805","5326797","123","8617",1,0.01195,135.78571,171.89021,0.15757,82.7028,86.17241,90.0676,10.09767,7.81443,3.45785,19.84582,17.93941,13.16976,76.33572,531.90778,53474.08594,1.51769
"1","8620","1193","1976","2","210","318",Maritime Barrens,13925.091832699999941,747.743702037000048,"0","8620","734805","5326797","124","8620",1,0.01034,136.29054,173.3493,0.16275,82.35803,85.60725,89.85907,10.08247,7.78363,3.42006,19.81983,17.92549,13.11143,43.97382,1522.99548,57679.03906,0.38399
"1","8621","1193","1976","2","210","318",Maritime Barrens,13925.091832699999941,747.743702037000048,"0","8621","736805","5326797","125","8621",1,0.0109,136.40096,173.16943,0.14304,82.3232,85.48232,89.89641,10.06523,7.76245,3.39596,19.79486,17.90776,13.07535,58.73733,2353.66821,58700.10547,4.53783
"1","8622","1246","1978","3","77","109",Maritime Barrens,74071.006884799993713,9010.805766210000002,"0","8622","738805","5326797","126","8622",1,0.01301,136.7944,173.51303,0.13179,82.50089,85.5434,90.20041,10.01729,7.71192,3.33882,19.72127,17.84926,12.99454,112.9165,2961.28418,59770.67188,3.70012
"1","8623","1246","1978","3","77","109",Maritime Barrens,74071.006884799993713,9010.805766210000002,"0","8623","740805","5326797","127","8623",1,0.01661,136.92262,174.14,0.15608,82.32806,85.25716,90.06443,10.0243,7.71651,3.33984,19.73618,17.87237,12.99611,108.80718,1241.34485,60888.12891,2.93927
"1","8828","1185","1976","3","182","313",Maritime Barrens,114507.727211999997962,12348.337723099999494,"0","8828","728805","5328797","128","8828",3,,135.49777,173.03609,0.1229,82.19156,85.53572,89.47363,10.11402,7.84646,3.48418,19.97664,18.08541,13.28838,43.37548,711.50348,52067.83594,
"1","8831","1185","1976","3","182","313",Maritime Barrens,114507.727211999997962,12348.337723099999494,"0","8831","734805","5328797","129","8831",1,,135.8712,174.74611,0.1579,81.72058,84.84272,89.1265,10.11015,7.82908,3.45942,19.98285,18.10344,13.25792,40.89429,2300.66992,55953.21484,
"1","8832","1185","1976","3","182","313",Maritime Barrens,114507.727211999997962,12348.337723099999494,"0","8832","736805","5328797","130","8832",1,0.01245,136.23763,174.64284,0.13004,81.88592,84.92938,89.42058,10.06325,7.77765,3.40341,19.9054,18.03565,13.17274,103.09041,2713.3584,57005.19922,5.12173
"1","8833","1185","1976","3","182","313",Maritime Barrens,114507.727211999997962,12348.337723099999494,"0","8833","738805","5328797","131","8833",1,0.0155,136.73553,174.29195,0.12678,82.15416,85.09763,89.84541,10.00271,7.71357,3.33265,19.8062,17.95069,13.06718,115.7206,3219.27881,58107.00391,5.88405
"1","8834","1185","1976","3","182","313",Maritime Barrens,114507.727211999997962,12348.337723099999494,"0","8834","740805","5328797","132","8834",1,0.01672,136.95932,175.06931,0.15889,82.0504,84.89767,89.80309,10.00071,7.70774,3.32279,19.80035,17.95219,13.04898,123.46767,3048.17847,59255.83984,6.26298
"1","8846","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","8846","352805","5330797","133","8846",1,,137.54851,186.84393,0.1559,100.16473,99.67155,90.78082,10.7106,8.71121,3.99859,18.90473,17.34867,12.66762,207.78217,3608.80273,68432.39844,
"1","8847","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","8847","354805","5330797","134","8847",1,0.07167,137.58153,187.26947,0.27783,100.31873,99.83512,90.88885,10.71127,8.71558,4.00703,18.94833,17.39256,12.7116,206.3761,3377.82275,66435.53906,6.18793
"1","8848","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","8848","356805","5330797","135","8848",2,0.06607,138.15356,185.65503,0.2043,101.4867,101.27008,92.23389,10.56381,8.57844,3.86715,18.73772,17.19251,12.5147,246.51759,4218.15918,64438.87109,5.92147
"1","8849","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","8849","358805","5330797","136","8849",1,0.06243,139.47784,182.864,0.20061,103.21893,103.42097,94.29067,10.32783,8.35438,3.63766,18.37405,16.84417,12.17231,326.4696,5467.30762,62442.41797,5.90578
"1","9033","260","1976","3","182","313",Central Newfoundland Forest,67389.151652700005798,4115.449105650000092,"0","9033","726805","5330797","137","9033",1,0.03219,136.50575,175.43289,0.15423,82.61455,85.7906,89.97619,9.97532,7.73935,3.36248,19.9171,18.0685,13.23945,90.2714,477.80484,49239.45313,1.22158
"1","9042","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","9042","354805","5332797","138","9042",3,0.05073,135.14725,191.62048,0.16768,97.26639,96.08821,87.42345,11.10383,9.08893,4.38597,19.56402,17.97642,13.27574,71.06345,1452.85278,66579.17188,6.01111
"1","9043","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","9043","356805","5332797","139","9043",2,0.05812,135.91162,191.3604,0.26108,98.30933,97.29676,88.52374,10.97117,8.9664,4.26121,19.39717,17.82304,13.12298,108.65423,2640.75952,64586.94922,5.91911
"1","9044","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","9044","358805","5332797","140","9044",2,0.06872,136.8716,188.5192,0.17731,99.77225,99.06065,90.15543,10.78433,8.7924,4.08323,19.13179,17.57457,12.87924,156.56256,4163.93945,62595.21875,6.02981
"1","9045","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","9045","360805","5332797","141","9045",2,0.07564,137.30774,187.4982,0.24272,100.43742,99.88563,90.91856,10.70691,8.72144,4.01207,19.03628,17.48443,12.79062,168.67517,3555.59937,60604.03516,6.24216
"1","9046","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","9046","362805","5332797","142","9046",2,0.06712,137.19406,187.74902,0.25127,100.366,99.82288,90.84495,10.73148,8.74723,4.04106,19.10697,17.54966,12.85458,159.89969,3813.73682,58613.44922,0.21078
"1","9047","1914","1975","2","180","168",Western Newfoundland Forest,72142.178306899993913,11746.932405300000028,"0","9047","364805","5332797","143","9047",3,0.03821,135.99963,190.51964,0.22585,99.01806,98.22716,89.35034,10.92776,8.93218,4.23534,19.44745,17.86549,13.16435,121.32655,3373.45776,56623.53125,0.48458
"1","9226","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","9226","722805","5332797","144","9226",2,0.01961,137.0648,175.89766,0.12599,83.43614,86.44212,90.8625,9.81527,7.61575,3.22392,19.80425,18.0061,13.15451,141.05051,4388.88672,44988.9375,1.26834
"1","9227","347","1977","3","40","21",Central Newfoundland Forest,2360667.885900000110269,894836.021016999962740,"0","9227","724805","5332797","145","9227",2,0.0129,136.51132,175.83153,0.18892,82.68228,85.7162,90.01823,9.9057,7.69608,3.31007,19.93877,18.12084,13.26886,105.13151,2556.64502,46411.07031,1.34522
"1","9228","260","1976","3","182","313",Central Newfoundland Forest,67389.151652700005798,4115.449105650000092,"0","9228","726805","5332797","146","9228",2,0.0219,136.31448,176.20518,0.14822,82.32006,85.34346,89.65585,9.94141,7.72344,3.33806,19.98277,18.15601,13.29706,100.4092,976.03711,47833.19922,1.76988
"1","9229","1185","1976","3","182","313",Maritime Barrens,114507.727211999997962,12348.337723099999494,"0","9229","732805","5332797","147","9229",1,,136.20726,176.56747,0.13342,81.78664,84.69088,89.24993,9.97062,7.73139,3.34133,19.99941,18.16973,13.27392,98.68069,1078.8269,51494.77734,
"1","9230","1185","1976","3","182","313",Maritime Barrens,114507.727211999997962,12348.337723099999494,"0","9230","734805","5332797","148","9230",1,,136.98573,176.06625,0.13021,82.13389,84.98158,89.77889,9.90066,7.65462,3.25903,19.86959,18.04919,13.13965,130.42661,1563.87134,52559.89844,
